code,change_date,question,media,right_answer,first_wrong_answer,second_wrong_answer
[11080013],(02.08.2011),"""Nesmět ohrozit"" znamená:",,"povinnost počínat si tak, aby jinému účastníku provozu na pozemních komunikacích nevzniklo žádné nebezpečí.","povinnost počínat si tak, aby ostatním účastníkům provozu na pozemních komunikacích nepřekážel.",povinnost chodce přecházet pouze na přechodech pro chodce.
[11080014],(02.08.2011),Řidič nesmí ohrozit chodce:,,"přecházejícího pozemní komunikaci, na kterou řidič odbočuje, při odbočování na místo ležící mimo pozemní komunikaci, při vjíždění na pozemní komunikaci a při otáčení nebo couvání.",jen pokud přecházejí na vyznačeném přechodu pro chodce v obci.,pouze při otáčení nebo couvání.
[11080015],(02.08.2011),"Chodce, který přechází pozemní komunikaci po přechodu pro chodce nebo který zjevně hodlá přecházet pozemní komunikaci po přechodu pro chodce:",,"řidič nesmí ohrozit nebo omezit, v případě potřeby je řidič povinen i zastavit vozidlo před přechodem pro chodce; tyto povinnosti se nevztahují na řidiče tramvaje.","řidič nesmí ohrozit, ale může je omezit.","řidič nesmí ohrozit nebo omezit, v případě potřeby je řidič povinen i zastavit vozidlo před přechodem pro chodce; tyto povinnosti se vztahují na všechny řidiče."
[11080016],(20.09.2018),"Vztahuje se na řidiče tramvaje povinnost zastavit vozidlo před přechodem pro chodce, pokud by ohrozil nebo omezil chodce, který zjevně hodlá přecházet pozemní komunikaci po přechodu pro chodce?",,Ne.,Ano.,
[11080017],(02.08.2011),"Řidič, který při předjíždění vybočuje ze směru své jízdy:",,musí dávat znamení o změně směru jízdy a nesmí ohrozit řidiče jedoucího za ním.,znamení o změně směru jízdy nedává.,musí dávat znamení o změně směru jízdy jen pokud za ním jede další vozidlo.
[11080019],(02.08.2011),"Řidič, který při předjíždění motorového vozidla vybočuje ze směru své jízdy,:",,musí dávat znamení o změně směru jízdy a nesmí ohrozit řidiče jedoucího za ním.,"nemusí dávat znamení o změně směru jízdy, pokud při předjíždění neomezí ani neohrozí řidiče jedoucí za ním.","dává znamení o změně směru jízdy jen tehdy, pokud řidiče předjížděného vozidla předem neupozornil jiným způsobem."
[11080020],(02.08.2011),Řidič nesmí předjíždět:,,na přechodu pro chodce nebo na přejezdu pro cyklisty a bezprostředně před nimi.,na přechodu pro chodce; na přejezdu pro cyklisty však předjíždět smí.,bezprostředně za přechodem pro chodce nebo za přejezdem pro cyklisty.
[11080021],(02.08.2011),Řidič nesmí předjíždět:,,na přechodu pro chodce nebo na přejezdu pro cyklisty a bezprostředně před nimi.,bezprostředně za přechodem pro chodce nebo za přejezdem pro cyklisty.,na křižovatce s řízeným provozem.
[11080026],(02.08.2011),Povinnost nesmět ohrozit a nesmět omezit se vztahuje,,"na všechny účastníky provozu na pozemních komunikacích, kterým je tato povinnost stanovena zákonem.",pouze na řidiče.,pouze na chodce.
[11080027],(02.08.2011),Kolonou vozidel se rozumí:,,"souvislý proud více vozidel, u kterého nelze předjíždět každé vozidlo jednotlivě, rozestup mezi jednotlivými vozidly při předjíždění nebo objíždění neumožňuje bezpečné zařazení.","proud vozidel s výjimkou motocyklů, který při předjíždění nebo objíždění neumožňuje bezpečné zařazení.","souvislý proud více vozidel, u kterého lze předjíždět každé vozidlo jednotlivě, rozestup mezi jednotlivými vozidly při předjíždění nebo objíždění umožňuje bezpečné zařazení."
[21100001],(19.10.2021),"Žadatel o řidičské oprávnění smí řídit motorové vozidlo skupiny, o kterou žádá:",,pod dohledem učitele autoškoly.,pod dohledem osoby s nejméně pětiletou praxí v řízení.,"pod dohledem rodičů, nebo zákonného zástupce."
[21100009],(08.11.2021),Řidič vozidla z výhledu při objíždění označené překážky v provozu:,/Vestnik/GetImageQuestion/eTesty_1041.png,nesmí omezit cyklistu jedoucího ve vyhrazeném jízdním pruhu.,může omezit cyklistu jedoucího ve vyhrazeném jízdním pruhu.,
[21100014],(08.11.2021),Technickou silniční kontrolou se mimo jiné rozumí kontrola technického stavu vozidla. Řidič motorového vozidla je povinen:,/Vestnik/GetImageQuestion/eTesty_1062.png,Na výzvu policisty podrobit vozidlo technické silniční kontrole.,"Na výzvu policisty podrobit vozidlo technické silniční kontrole, pouze pokud uplynula doba 1 roku od řádné technické prohlídky vozidla.","Na výzvu policisty podrobit vozidlo technické silniční kontrole v případě, kdy vozidlo vykazuje nebezpečnou závadu."
[21100025],(08.11.2021),Řidič vozidla z výhledu hodlá pokračovat v jízdě po hlavní pozemní komunikaci. Přitom:,/Vestnik/GetImageQuestion/eTesty_1104.png,musí dát znamení o změně směru jízdy vlevo.,musí dát znamení o změně směru jízdy vpravo.,nemusí dát znamení o změně směru jízdy.
[21100029],(08.11.2021),"Smí řidič z výhledu zastavit vozidlo na přechodu pro chodce, aby měl náležitý výhled do křižovatky?",/Vestnik/GetImageQuestion/eTesty_1114.png,ano,ne,
[21100035],(19.10.2021),Jakou minimální hloubku hlavních dezénových drážek nebo zářezů u zimních pneumatik musí mít řidič vozidla do 3500 kg celkové hmotnosti za touto dopravní značkou?,/Vestnik/GetImageQuestion/1139_1160_C15a.png,"4 mm, a to bez ohledu na datum a aktuální nebo předpokládané povětrnostní podmínky.","4 mm, a to v období od 1. listopadu do 31. března.","1,6 mm, a to v období od 1. dubna do 31. října."
[21110001],(03.11.2021),Řidič se smí otáčet:,,"na křižovatce, na které je provoz upraven dopravními značkami.",na přejezdu pro cyklisty.,"na křižovatce, na které je provoz řízen světelnými signály."
[22020009],(25.05.2022),"S kamarády jste se ve večerních hodinách zúčastnil oslavy a v době od 20:00 do 24:00 hodin jste vypil šest 12 stupňových piv (6 x 0,5 litru) a 5 velkých panáků (5 x 40 ml) tvrdého alkoholu. Můžete ráno v 5:00 hodin po vydatné snídani a studené sprše bez obav řídit vozidlo?",,Ne.,Ano.,
[22020012],(07.02.2022),"Signál žlutého světla ve tvaru chodce pro řidiče vozidla z výhledu znamená, že:",/Vestnik/GetImageQuestion/eTesty_1048.png,při odbočení vpravo křižuje směr chůze přecházejících chodců.,pokud pokračuje v přímém směru musí umožnit vyobrazenému chodci  přejít přes přechod pro chodce.,"může nerušeně a bezpečně odbočit, neboť chodci na uvedený signál nesmí vstupovat do vozovky."
[22020015],(07.02.2022),"Řidič jedoucí po komunikaci označené touto dopravní značkou mimo obec, může jet rychlostí nejvýše:",/Vestnik/GetImageQuestion/eTesty_1063.png,110 km/h.,90 km/h.,130 km/h.
[22020016],(07.02.2022),"Řidič jedoucí po dálnici, v úseku který prochází obcí, může jet rychlostí nejvýše:",/Vestnik/GetImageQuestion/eTesty_1064.png,80 km/h.,50 km/h.,130 km/h.
[22020017],(07.02.2022),Jakou nejvyšší rychlostí můžete pokračovat po projetí křižovatky v přímém směru:,/Vestnik/GetImageQuestion/eTesty_1077.png,20 km/h.,50 km/h.,30 km/h.
[22020019],(07.02.2022),Smí se řidič vozidla z výhledu otočit do protisměru přes tramvajový pás?,/Vestnik/GetImageQuestion/eTesty_1101.png,Ano.,Ne.,
[22020025],(07.02.2022),"Jako řidič motorového vozidla musíte v zimě před vyjetím očistit vozidlo od nečistot, sněhu a námrazy, které:",,"zabraňují výhledu z místa řidiče vpřed, vzad a do stran.",zabraňují výhledu z místa řidiče vpřed a do stran.,zabraňují výhledu z místa řidiče vpřed a vzad.
[22020027],(07.02.2022),Jak se zachovám jako řidič osobního vozidla z výhledu pokud jedu při pravém okraji vozovky:,/Vestnik/GetImageQuestion/eTesty_1145.png,dám znamení o změně směru jízdy a s bezpečným odstupem objíždím zaparkovaná vozidla.,"pokračuji bez změny v jízdě, mezi zaparkované vozidlo a přerušovanou čáru se vejdu, nemusím tedy dávat znamení o změně směru jízdy.","znamení o změně směru jízdy budu dávat pouze v případě, že přejedu přes přerušovanou čáru do protisměru."
[22020028],(07.02.2022),Osoba na přechodu pro chodce označená holí s bílými a červenými pruhy:,/Vestnik/GetImageQuestion/eTesty_1148.png,je osobou hluchoslepou.,je osobou se zraněním dolní končetiny.,je osobou nevidomou.
[22020036],(07.02.2022),"Může ""osoba starší 10 let jedoucí na koloběžce"" přejíždět přes přechod pro chodce:",/Vestnik/GetImageQuestion/eTesty_1173.png,"NE, platí pro ni pravidla pro jízdu na jízdním kole.","ANO, platí pro ni pravidla pro chodce.",
[22020037],(07.02.2022),Jak se zachová řidič vozidla z výhledu odbočujícího na pozemní komunikaci vpravo?,/Vestnik/GetImageQuestion/eTesty_1180.png,Nesmí ohrozit chodce přecházejícího pozemní komunikaci a musí dbát zvýšené opatrnosti vůči osobě s omezenou schopností orientace.,"Nemusí na tuto osobu brát zvláštní ohled, protože se nenachází na přechodu pro chodce.",
[22050008],(27.05.2022),Zastavuje-li řidič u okraje pozemní komunikace:,,musí dávat znamení o změně směru jízdy.,nesmí dávat znamení o změně směru jízdy.,může dávat znamení o změně směru jízdy.
[22050010],(27.05.2022),Při zařazování z připojovacího pruhu do průběžného pruhu:,/Vestnik/GetImageQuestion/eTesty_1037.png,nesmí řidič vozidla z výhledu ohrozit vozidla jedoucí v průběžném pruhu.,má řidič vozidla z výhledu přednost před vozidly jedoucími v průběžném pruhu.,nesmí řidič vozidla z výhledu ohrozit ani omezit vozidla jedoucí v průběžném pruhu.
[22050015],(27.05.2022),Jaké platí v České republice legislativní podmínky pro používání dětských zádržných systémů?,,"Dítě, jehož tělesná hmotnost nepřevyšuje 36 kg a tělesná výška nepřevyšuje 150 cm musí být umístěno v dětském zádržném systému.",Dítě musí být umístěno v dětském zádržném systému do věku 12 let.,Používání dětského zádržného systému není legislativně upraveno.
[22050017],(27.05.2022),"Jak se zachová řidič vozidla přijíždějící k přechodu pro chodce, kde osoby zjevně hodlají přecházet pozemní komunikaci?",/Vestnik/GetImageQuestion/eTesty_1166.png,Nesmí ohrozit nebo omezit chodce a v případě potřeby je řidič povinen i zastavit vozidlo před přechodem pro chodce.,Nemusí snížit rychlost jízdy nebo zastavit vozidlo před přechodem pro chodce.,
[22050018],(27.05.2022),Chodci ve vyobrazené dopravní situaci:,/Vestnik/GetImageQuestion/2022-04-19_etesty_1168_2.png,musí použít místo pro přecházení pokud jsou od něj vzdáleni do 50 m.,nemusí použít místo pro přecházení pokud jsou od něj vzdáleni do 50 m.,
[22050020],(27.05.2022),Řidič vozidla z výhledu hodlá pokračovat v jízdě vlevo. Přitom:,/Vestnik/GetImageQuestion/eTesty_1193.png,musí dát přednost protijedoucímu vozidlu.,"nemusí dát přednost protijedoucímu vozidlu, neboť pokračuje po hlavní pozemní komunikaci.","nemusí dát přednost protijedoucímu vozidlu, neboť jede na signál ""VOLNO""."
[22050023],(27.05.2022),Řidič vozidla z výhledu ve vyobrazené dopravní situaci v obci:,/Vestnik/GetImageQuestion/eTesty_1233.png,"je informován o motorovém vozidle, které tvoří překážku provozu na pozemní komunikaci ve vzdálenosti 50 metrů nebo kratší a musí přizpůsobit jízdu této mimořádné dopravní situaci.","je informován o motorovém vozidle, které tvoří překážku na pozemní komunikaci ve vzdálenosti 150 metrů a musí přizpůsobit jízdu této mimořádné dopravní situaci.","je informován o motorovém vozidle, které tvoří překážku na pozemní komunikaci ve vzdálenosti 100 metrů a musí přizpůsobit jízdu této mimořádné dopravní situaci."
[22050024],(27.05.2022),Osoba na kolečkových lyžích je považována z hlediska pravidel provozu na pozemních komunikacích za:,/Vestnik/GetImageQuestion/eTesty_1234.png,chodce.,cyklistu.,jezdce na osobním přepravníku.
[22050030],(27.05.2022),Smí řidič vozidla z výhledu vjet na železniční přejezd?,/Vestnik/GetImageQuestion/eTesty_1243.png,Ne.,"Ano, situace je dostatečně přehledná a závory jsou zvednuty.",
[22100034],(20.10.2022),Záchranářská ulička se tvoří:,/Vestnik/GetImageQuestion/eTesty_1447.png,V momentě zpomalování vozidel v souvislé koloně.,Až po příjezdu vozidel s právem přednosti v jízdě.,Jen pokud je na vozovce místo na uvolnění jízdního pruhu.
[23030008],(08.03.2023),Řidič autobusu za jízdy:,/Vestnik/GetImageQuestion/eTesty_1455.png,Nesmí držet v ruce nebo jiným způsobem mikrofon.,"Smí držet v ruce nebo jiným způsobem mikrofon a informovat cestující, pokud se jedná o nepravidelnou přepravu osob - zájezd.","Smí držet v ruce nebo jiným způsobem mikrofon a informovat cestující, pokud se jedná o zájezd a nejedná se o osádku dvou řidičů."
[23030009],(08.03.2023),Může řidič řídit vozidlo pokud je jeho schopnost k řízení snížena v důsledku jeho zdravotního stavu?,/Vestnik/GetImageQuestion/eTesty_1463.png,Nemůže.,Může.,"Může, pouze na dojetí k lékaři, nebo svého bydliště za podmínky zvýšené opatrnosti."
[23030011],(08.03.2023),Smí řidič při zastavení vozidla před železničním přejezdem za snížené viditelnosti užít potkávací světla?,/Vestnik/GetImageQuestion/eTesty_1480.png,"Ne, pokud by jimi mohl oslnit řidiče v protisměru.","Ano, za všech okolností.","Ne, je povinen vždy užít dálková světla."
[23030013],(08.03.2023),Smí řidič traktoru přepravovat v kabině děti?,/Vestnik/GetImageQuestion/eTesty_1497.png,"Ne, ve zvláštním motorovém vozidle nesmějí být přepravovány osoby mladší 15 let.","Ano, ale dítě do 150 cm výšky a 36 kg váhy musí být přepravováno v dětském zádržném systému.","Ano, ale pouze na sedadle povinně vybaveným zádržným bezpečnostním systémem."
[23030014],(08.03.2023),"Smí se s nákladním automobilem s okamžitou hmotností 12 000 kg vléci na tyči nákladní automobil,který má poruchu na brzdovém systému a má okamžitou hmotnost 15 000 kg?",,"Nesmí. Nemá-li vlečené vozidlo účinné brzdy, nesmí jeho okamžitá hmotnost být vyšší než okamžitá hmotnost vlečného vozidla.",Nesmí. Vozidlo s poškozeným brzdovým systémem se nesmí vléci vůbec.,Smí. Okamžité hmotnosti vozidel při vlečení na tyči nerozhodují.
[23030017],(08.03.2023),Smí řidič nákladního vozidla při jízdě vozidlem držet v ruce nebo jiným způsobem vysílačku?,/Vestnik/GetImageQuestion/1501.png,Ne.,"Ano, nic mu to nezakazuje.","Ano, ale pro samotné vysílání je však již potřeba vlastnit povolení ČTÚ."
[23030024],(08.03.2023),Za jakých podmínek smí řidič nákladního automobilu o nejvyšší povolené hmotnosti 7490 kg pokračovat v neděli v 16:00 hodin v jízdě po silnici č.16 směrem Mělník?,/Vestnik/GetImageQuestion/eTesty_1510.png,Smí pokračovat po silnici č.16 jen pokud je vozidlo zaregistrováno v systému elektronického mýtného a vybaveno funkční palubní jednotkou.,"Nesmí pokračovat v jízdě po silnici č.16, v neděli po celý rok platí zákaz jízdy na silnici I.třídy pro nákladní automobily.",Smí pokračovat dál bez omezení.
[23030025],(08.03.2023),"Řidič nákladního automobilu při běžném provozu (pokud tomu nebrání lékařským potvrzením doložené objektivní zdravotní důvody), musí být na sedadle vybaveném bezpečnostním pásem:",/Vestnik/GetImageQuestion/eTesty_1513.png,"Připoután, to neplatí při couvání vozidla.",Připoután vždy a bezpodmínečně.,Připoután jen při rychlosti vozidla nad 25 km/hod.
[23030026],(08.03.2023),"Pokud tomu nebrání interní předpis provozovatele vozidla, v kabině nákladního automobilu na sedadle spolujezdce vybaveném bezpečnostními pásy se:",/Vestnik/GetImageQuestion/eTesty_1514.png,"Smí přepravovat dítě, jehož tělesná hmotnost nepřevyšuje 36 kg a výška nepřevyšuje 150cm, přičemž musí být použita předepsaným způsobem dětská autosedačka.",Nesmí nikdy přepravovat osoba mladší 15 let.,"Nesmí nikdy přepravovat dítě, jehož tělesná hmotnost nepřevyšuje 36 kg a současně tělesná výška nepřevyšuje 150 cm, pokud se nejedná o osobu starší 15 let."
[23030027],(08.03.2023),"Pokud sedadlo spolujezdce v kabině nákladního automobilu není vybaveno zádržným bezpečnostním systémem, je zakázáno:",,Přepravovat na tomto sedadle dítě menší než 150 cm nebo dítě mladší 3 let.,Přepravovat na tomto sedadle osoby mladší 15 let.,"Přepravovat na tomto sedadle osoby, jejichž tělesná hmotnost nepřevyšuje 36 kg."
[23030028],(08.03.2023),Řidič autobusu (vozidla hromadné dopravy osob) nesmí:,/Vestnik/GetImageQuestion/eTesty_1518.png,Ve vozidle kouřit.,"Ve vozidle kouřit. To neplatí, pokud je prostor řidiče oddělen od prostoru pro cestující bezpečnostní přepážkou.","Ve vozidle kouřit. To neplatí, pokud v autobusu nejsou cestující."
[23030029],(08.03.2023),Je možné přepravovat na předním sedadle osobního automobilu dítě mladší 12 let a nepřevyšující parametry dané zákonem pro jízdu v zádržném systému (150 cm / 36 kg)?,/Vestnik/GetImageQuestion/eTesty_1522.png,"Ano, na předním sedadle je možné přepravovat dítě v zádržném systému (tzv. vajíčku), dále s využitím dalších typů zádržných systémů (dětská autosedačka/podsedák), které se používají až do doby dosažení výškových a hmotnostních limitů dle zákona.","Ne, základním limitem pro jízdu na předním sedadle je věk. Dítě mladší 12 let nesmí vpředu cestovat.","Ano, ale pouze v zádržném systému pro nejmenší (tzv. vajíčku). V ostatních případech je umístění dětských autosedaček a podsedáků možné pouze na zadních sedadlech."
[23060014],(22.06.2023),"Osoba, která vede motocykl o objemu válců do 50 cm3, je:",/Vestnik/GetImageQuestion/eTesty_1542.png,Chodec.,Řidič.,Cyklista.
[23060015],(22.06.2023),Řidič na motocyklu nesmí přepravovat na druhém sedadle osobu mladší:,,12 let.,15 let.,10 let.
[23060016],(22.06.2023),Přepravovaná osoba při jízdě na motocyklu se musí:,,Nohama dotýkat stupaček.,Nohama dotýkat stupaček pouze ve věku nad 18 let.,Vždy alespoň jednou nohou dotýkat stupačky.
[23060017],(22.06.2023),"Pokud není motocykl vybaven směrovými světly, dává znamení o změně směru jízdy řidič:",,paží.,nohou.,v takovém případě není povinen dávat znamení o změně směru jízdy.
[23060018],(22.06.2023),Znamení o změně směru jízdy paží se dává:,,jen před započetím jízdního úkonu.,po celou dobu jízdního úkonu.,jen do doby ukončení změny směru jízdy.
[23060023],(22.06.2023),"Do jakého věku musí být dítě při jízdě na jízdním kole na silnici, místní komunikaci a veřejně přístupné účelové komunikaci (s výjimkou chodníku, cyklostezky, obytné a pěší zony) pod dohledem osoby starší 15 let?",/Vestnik/GetImageQuestion/eTesty_1600.png,Do 10 let věku.,Do 6 let věku.,"Na věku nezáleží, je to na rozhodnutí rodiče."
[23060024],(22.06.2023),"Osoba vedoucí jízdní kolo nebo moped po komunikaci, kde není chodník, musí užít:",,Pravé krajnice nebo pravého okraje vozovky.,Levé krajnice nebo levého okraje vozovky.,Kterékoliv krajnice nebo okraje vozovky.
[23060025],(22.06.2023),V místě s nejvyšší dovolenou rychlostí nepřevyšující 30 km.h-1 je předepsaný bezpečný boční odstup při předjíždění cyklisty řidičem motorového vozidla:,,Nejméně 1 m.,"Nejméně 0,5 m.","Nejméně 1,5 m."
[23060026],(22.06.2023),"Jaký úmysl signalizuje nevidomý chodec, který mávne bílou slepeckou holí směrem k vozovce?",,Přejít vozovku.,Zastavit vozidlo MHD mimo vyznačenou zastávku.,Zastavit vozidlo taxislužby.
[23060027],(22.06.2023),"Jak musí být osvětleno jízdní kolo cyklisty za jízdy při snížené viditelnosti v místě, kde vozovka není dostatečně a souvisle osvětlena:",,Pomocí rozsvíceného světlometu s bílým světlem svítícím dopředu a zadní svítilnou se světlem červené barvy nebo přerušovaným světlem červené barvy.,"Nemusí být osvětleno, protože jízdní kolo není motorové vozidlo.",Pomocí rozsvíceného světlometu s bílým světlem svítícím dopředu a zadní svítilnou se světlem bílé barvy nebo přerušovaným světlem modré barvy.
[23060028],(22.06.2023),"Smí chodec vstupovat na přechod pro chodce nebo na vozovku, přijíždějí-li ""vozidla s právem přednostní jízdy""?",,"Nesmí. Nachází-li se již na přechodu pro chodce nebo na vozovce, musí neprodleně uvolnit prostor pro projetí těchto vozidel.","Nesmí pouze v případě, kdy vozidlo s právem přednostní jízdy užije zvláštní výstražné světlo modré nebo modré a červené barvy a zároveň i povinné zvukové výstražné znamení.",Smí.
[23060031],(22.06.2023),"Pokud bude řidič motorového vozidla z výhledu ve vyobrazené dopravní situaci v obci míjet cyklistu ve vyhrazeném jízdním pruhu, pak:",/Vestnik/GetImageQuestion/eTesty_1632.jpg,"Nemusí od něho dodržet bezpečný boční odstup 1,5 m, ale musí dbát zvýšené opatrnosti.","Musí v každém případě od něho dodržet bezpečný boční odstup 1,5 m.",Musí v každém případě od něho dodržet bezpečný boční odstup 1 m.
[23060032],(22.06.2023),Spolujezdec na motocyklu:,/Vestnik/GetImageQuestion/eTesty_1634.png,Je účastníkem silničního provozu a vztahuje se na něj zákon o silničním provozu.,"Je účastníkem silničního provozu, ale zákon o silničním provozu se na něj nevztahuje.",Není účastníkem silničního provozu a proto se na něj zákon o silničním provozu nevztahuje.
[23060033],(22.06.2023),Řidič vozidla z výhledu ve vyobrazené dopravní situaci:,/Vestnik/GetImageQuestion/eTesty_1649.png,Nesmí předjíždět na přechodu pro chodce a bezprostředně před ním.,"V tomto úseku předjíždět cyklistu nesmí, protože by musel přejet podélnou čáru souvislou.",Musí výstražným zvukovým znamením vždy upozornit předjížděného cyklistu.
[23060034],(22.06.2023),Smí osoba pohybující se pomocí ručního nebo motorového vozíku pro invalidy užít k jízdě chodník?,,"Ano, jen neohrozí-li ostatní chodce.",Ne.,Ano. Pouze v obytné nebo pěší zóně.
[23060036],(22.06.2023),Smí řidič motorového vozidla z výhledu ve vyobrazené dopravní situaci předjet cyklistu?,/Vestnik/GetImageQuestion/eTesty_1658.png,"Ano, pokud má dostatečný výhled před vozidlo a pokud dodrží bezpečný boční odstup od cyklisty. Při předjíždění cyklisty řidič smí přejíždět podélnou čáru souvislou.","Ne, při předjíždění cyklisty řidič nesmí přejíždět podélnou čáru souvislou. Nebylo by tak možné dodržet bezpečný boční odstup od cyklisty.","Ano, ale pouze pokud nebude přejíždět ani nákladem přesahovat podélnou čáru souvislou a udrží bezpečný boční odstup 0,5 m od předjížděného cyklisty."
[23060037],(22.06.2023),"V jednotlivých případech a je-li to naléhavě nutné, mohou vozidla označená parkovacím průkazem pro osoby se zdravotním postižením vjíždět i do oblasti označené dopravní značkou:",/Vestnik/GetImageQuestion/eTesty_1664.png,Pěší zóna.,Emisní zóna.,Zákaz vjezdu všech vozidel v obou směrech.
[23060038],(22.06.2023),"Řidiči motorového vozidla označeného parkovacím průkazem pro osoby se zdravotním postižením nemusí v jednotlivých případech a je-li to naléhavě nutné, po dobu nezbytně potřebnou:",/Vestnik/GetImageQuestion/eTesty_1666.png,Dodržovat zákaz stání a zákaz stání vyplývající z dopravní značky „zákaz stání“; přitom nesmí být ohrožena bezpečnost a plynulost provozu na pozemních komunikacích.,Dodržovat zákaz zastavení vyplývající z dopravní značky „zákaz zastavení“; přitom nesmí být ohrožena bezpečnost a plynulost provozu na pozemních komunikacích.,"Nemusí dodržovat zákaz zastavení a stání, které jsou stanoveny zákonem."
[24020001],(08.02.2024),Řidič vozidla jedoucí za jiným vozidlem:,,"Musí ponechat za ním bezpečnou vzdálenost, aby mohl zastavit vozidlo v případě náhlého snížení rychlosti nebo náhlého zastavení vozidla, které jede před ním.","Nemusí ponechávat za ním dostatečnou bezpečnostní vzdálenost, pokud to nevyžaduje dopravní situace.",Musí ponechat za ním dostatečnou bezpečnostní vzdálenost pouze v nepřehledných úsecích pozemní komunikace.
[24030003],(05.03.2024),"Je řidič motorového vozidla povinen dodržet bezpečný boční odstup (1,5 m resp.1m) při míjení cyklisty, který se pohybuje stejným směrem ve vyhrazeném jízdním pruhu?",/Vestnik/GetImageQuestion/eTesty_1619.png,"Nemusí, jelikož v takovém případě se nejedná o předjíždění.","Nemusí, dodržení předepsaného odstupu je povinností cyklisty.",Musí vždy.
[24030005],(05.03.2024),"Můžete od řidiče motocyklu s označením “L” (žák autoškoly), který je v dalším vozidle doprovázen učitelem, očekávat, že se při řízení dopustí nějaké chyby, například nedání přednosti v jízdě?",/Vestnik/GetImageQuestion/eTesty_1627.png,"Ano, chybu řidiče (žáka autoškoly) nelze vyloučit a v rámci defenzivní jízdy je vhodné s ní počítat.","Ne, žák autoškoly jedoucí samostatně dostává pokyny od učitele a chyba je tak vyloučena.","Ne, žák autoškoly zná své povinnosti a můžete se spolehnout, že bude vše dodržovat."
[24030018],(05.03.2024),Kde může řídit sedmnáctiletý řidič (L17) za doprovodu mentora?,/Vestnik/GetImageQuestion/eTesty_1801.png,V České republice.,Ve všech zemích Evropské unie.,V České republice s výjimkou dálnic.
[24030019],(05.03.2024),"Jaký trest hrozí sedmnáctiletému řidiči (L17), který bude řídit motorové vozidlo skupiny B bez přítomnosti mentora v tomto vozidle?",/Vestnik/GetImageQuestion/eTesty_1802.png,Pokuta a zákaz řízení motorových vozidel.,Domluva.,Trest za toto jednání zákon nestanovuje.
[24030020],(05.03.2024),"Může sedmnáctiletý řidič (L17) řídit s kýmkoliv, kdo splňuje podmínky pro mentory stanovené zákonem?",/Vestnik/GetImageQuestion/eTesty_1803.png,"Ne, může řídit jen v doprovodu mentora, který je zapsán v Evidenční kartě řidiče.","Ano, stačí, že doprovázející osoba splňuje minimální podmínky řidičské praxe.","Ano, pokud doprovázející osoba splňuje podmínky a může to dokázat tím, že je zapsána v Evidenční kartě jiného řidiče L17."
[24030021],(05.03.2024),"Může sedmnáctiletý řidič (L17) řídit v přítomnosti mentora, který je pod vlivem alkoholu?",/Vestnik/GetImageQuestion/eTesty_1804.png,Ne.,"Ano, pokud je hladina alkoholu v krvi Mentora nižší než 0,5 promile.",Ano.
[24030029],(05.03.2024),Za jakých podmínek může sedmnáctiletý řidič (L17) po složení závěrečné zkoušky žadatele o řidičské oprávnění skupiny B řídit motorové vozidlo?,/Vestnik/GetImageQuestion/eTesty_1821.png,"Do věku 18 let může řídit pouze pod dohledem mentora, který je zapsán v jeho evidenční kartě řidiče.","Může řídit motorové vozidlo skupiny B samostatně, ale pouze v obci.",Po úspěšném složení závěrečné zkoušky může již řídit motorové vozidlo skupiny B samostatně.
[24030030],(05.03.2024),Jaké podmínky musí splňovat mentor sedmnáctiletého řidiče (L17)?,/Vestnik/GetImageQuestion/eTesty_1822.png,"Musí být držitelem řidičského oprávnění skupiny B minimálně 10 let,posledních 5 let toto oprávnění nepozbyl (neměl zákaz řízení), nemá zadržený řidičský průkaz, nemá v bodovém hodnocení řidiče zaznamenán žádný bod, souhlasí se zápisem jako mentor do evidenční karty sedmnáctiletého řidiče (L17).","Musí být držitelem řidičského oprávnění minimálně 5 let, může mít v bodovém hodnocení řidiče zaznamenány maximálně 2 body.","Nemusí splňovat žádné zvláštní podmínky, pouze musí souhlasit se zápisem sebe, jako mentora, do evidenční karty sedmnáctiletého řidiče (L17)."
[24030031],(05.03.2024),"Jaký je maximální počet mentorů, kteří mohou být zapsáni v Evidenční kartě sedmnáctiletého řidiče (L17)?",/Vestnik/GetImageQuestion/eTesty_1823.png,4,1,3
[24030032],(05.03.2024),Kde musí sedět mentor při doprovodu sedmnáctiletého řidiče (L17)?,/Vestnik/GetImageQuestion/eTesty_1824.png,Na sedadle spolujezdce vedle řidiče.,Na zadním sedadle spolujezdce.,"Nemusí být ve vozidle přítomen, může jet v doprovodném vozidle."
[24030033],(05.03.2024),Kdy nesmí mentor vykonávat doprovod sedmnáctiletého řidiče (L17)?,/Vestnik/GetImageQuestion/eTesty_1825.png,"Bezprostředně po požití alkoholického nápoje nebo v takové době po požití alkoholického nápoje, kdy by mohl být ještě pod vlivem alkoholu.",Nemá stanoveny žádné podmínky.,"Když se dopustí přestupku, který je zařazen do bodového hodnocení."
[24030034],(05.03.2024),"Je mentor při doprovodu sedmnáctiletého řidiče (L17) povinen prokázat svoji totožnost policistovi, vojenskému policistovi nebo celníkovi?",/Vestnik/GetImageQuestion/eTesty_1826.png,Ano.,Ne.,
