code,change_date,question,media,right_answer,first_wrong_answer,second_wrong_answer
[06050225],(31.12.2015),"Tato dopravní značka upozorňuje na místo nebo úsek pozemní komunikace, kde:",/Vestnik/GetImageQuestion/A13_6328330442023.jpg,"Může docházet k častému výskytu domácích zvířat na pozemní komunikaci, přičemž na značce může být použít i jiný určený symbol zvířete.","Může docházet k častému výskytu divoké zvěře na pozemní komunikaci, přičemž na značce může být použít i jiný určený symbol volně žijícího živočicha.",Platí zákaz hnaní domácích zvířat po pozemní komunikaci.
[06050241],(03.01.2016),"Tato dopravní značka zakazuje vjezd vozidel, jejichž:",/Vestnik/GetImageQuestion/B15_6328336446153.jpg,Okamžitá šířka včetně nákladu a zpětných zrcátek je větší než údaj uvedený na značce.,Okamžitá délka včetně nákladu a příslušenství vozidla je větší než údaj uvedený na značce.,Okamžitá výška včetně nákladu je větší než údaj uvedený na značce.
[06050242],(03.01.2016),Tato dopravní značka:,/Vestnik/GetImageQuestion/B7_6328336429456.jpg,Zakazuje vjezd motocyklům.,Umožňuje vjezd motocyklům.,Zakazuje jen vjezd motocyklům s postranním vozíkem.
[06050252],(03.01.2016),Tato dopravní značka:,/Vestnik/GetImageQuestion/B5_6328336426084.jpg,Zakazuje vjezd autobusům.,Označuje zastávku autobusu linkové osobní dopravy.,"Zakazuje vjezd všem motorovým vozidlům, s výjimkou autobusů."
[06050253],(03.01.2016),Tato dopravní značka:,/Vestnik/GetImageQuestion/B5_6328338640736.jpg,Zakazuje vjezd autobusů.,Označuje zastávku autobusu městské hromadné dopravy.,Zakazuje vjezd autobusů městské hromadné dopravy.
[06050255],(03.01.2016),Tato dopravní značka:,/Vestnik/GetImageQuestion/B12_6328336441018.jpg,Zakazuje vjezd vozidlům vyznačených druhů.,Povoluje vjezd  vozidlům vyznačených druhů. Nevyznačená vozidla mají vjezd zakázán.,Zakazuje vjezd všem motorovým i nemotorovým vozidlům.
[06050256],(03.01.2016),Zákaz vjezdu podle vyobrazené dopravní značky platí pro:,/Vestnik/GetImageQuestion/B11_6328336437024.jpg,Všechna motorová vozidla.,Vozidla vyznačených druhů.,Všechna vozidla.
[06050257],(03.01.2016),Tato dopravní značka zakazuje:,/Vestnik/GetImageQuestion/B13_6328336442712.jpg,"Vjezd vozidel, jejichž okamžitá hmotnost přesahuje údaj uvedený na značce.","Vjezd vozidel, jejichž okamžitá hmotnost připadající na nápravu přesahuje údaj uvedený na značce.","Vjezd vozidel, jejichž nejvyšší dovolená hmotnost přesahuje vyznačenou mez."
[06050258],(03.01.2016),Tato dopravní značka:,/Vestnik/GetImageQuestion/B16_6328336447914.jpg,"Zakazuje vjezd vozidel, jejichž okamžitá výška včetně nákladu je vyšší než údaj uvedený na značce.",Upozorňuje na výšku nadcházejícího podjezdu s vyznačením hodnoty.,"Zakazuje vjezd vozidel, jejichž výška  je vyšší než údaj uvedený na značce, a to bez ohledu na náklad."
[06050259],(16.05.2006),Co znamená tato dopravní značka?,/Vestnik/GetImageQuestion/0210_6328339289692.swf.mp4,"""Parkoviště"" (stání na chodníku podélné).","""Parkoviště"" (stání na chodníku kolmé nebo šikmé).","""Parkoviště"" (částečné stání na chodníku)."
[06050260],(03.01.2016),Označte správný význam značky:,/Vestnik/GetImageQuestion/B28_6328338273167.jpg,"Zakazuje zastavení  tj. uvedení vozidla do klidu, kromě případů vyvolaných okolnostmi v provozu na pozemních komunikacích jako je např. stojící kolona vozidel apod.","Zakazuje stání, tj. uvedení vozidla do klidu na dobu delší, než je doba nezbytně nutná k neprodlenému nastoupení nebo vystoupení přepravovaných osob nebo k neprodlenému naložení a vyložení nákladu.",Ukončuje platnost zákazu stání.
[06050261],(03.01.2016),Tato dopravní značka:,/Vestnik/GetImageQuestion/B31_6328336485182.jpg,Zakazuje jezdci na zvířeti vjet se zvířetem na pozemní komunikaci za značkou; zákaz platí i pro vedení nebo hnaní takového zvířete.,Přikazuje jezdci na zvířeti užít takto označené pozemní komunikace nebo stezky; příkaz platí i pro i pro vedení nebo hnaní takového zvířete.,Označuje stezku pro jezdce na zvířeti; ostatním účastníkům provozu na pozemních komunikacích je její užívání zakázáno.
[06050262],(21.01.2016),Tato dopravní značka:,/Vestnik/GetImageQuestion/B30_6328336483089.jpg,Zakazuje chodcům vstoupit na pozemní komunikaci nacházející se v prostoru za značkou.,"Upozorňuje na místo nebo úsek pozemní komunikace s možností zvýšeného výskytu chodců anebo častého přecházení chodců přes pozemní komunikaci v místě, kde není zřízen přechod pro chodce.",Přikazuje chodcům užít v daném směru takto označené stezky. Ostatním účastníkům provozu na pozemních komunikacích je její užívání zakázáno.
[06050263],(03.01.2016),Tato dopravní značka:,/Vestnik/GetImageQuestion/B23a_6328336460770.jpg,Zakazuje užívání výstražných zvukových znamení.,Ukončuje platnost značky „Zákaz výstražných zvukových znamení“.,Zakazuje užívání  všech výstražných znamení.
[06050264],(03.01.2016),Tato dopravní značka:,/Vestnik/GetImageQuestion/B25_6328336472037.jpg,Zakazuje otáčení.,"Upozorňuje na úsek, kde se otáčejí vozidla zimní údržby.",Ukončuje platnost zákazu otáčení.
[06050269],(03.01.2016),Tato dopravní značka:,/Vestnik/GetImageQuestion/B24b_6328336465856.jpg,"Zakazuje odbočování vlevo na nejbližší křižovatce, na účelovou komunikaci v místě jejího připojení nebo na místo ležící mimo pozemní komunikaci.","Ukončuje zákaz odbočování vlevo na nejbližší křižovatce, na účelovou komunikaci v místě jejího připojení nebo na místo ležící mimo pozemní komunikaci. .","Zakazuje odbočování vpravo na nejbližší křižovatce, na účelovou komunikaci v místě jejího připojení nebo na místo ležící mimo pozemní komunikaci."
[06050270],(03.01.2016),Tato dopravní značka:,/Vestnik/GetImageQuestion/B22b_6328336459151.jpg,Ukončuje platnost značky „Zákaz předjíždění pro nákladní automobily“.,"Ukončuje platnost všech zákazů, které jsou stanoveny pro jedoucí vozidla.",Zakazuje řidiči nákladního automobilu o nejvyšší povolené hmotnosti převyšující 3500 kg předjíždět motorové vozidlo vlevo.
[06050271],(03.01.2016),Tato značka:,/Vestnik/GetImageQuestion/B24a_6328336464139.jpg,"Zakazuje odbočování vpravo na nejbližší křižovatce, na účelovou komunikaci v místě jejího připojení nebo na místo ležící mimo pozemní komunikaci.","Zakazuje odbočování vlevo na nejbližší křižovatce, na účelovou komunikaci v místě jejího připojení nebo na místo ležící mimo pozemní komunikaci.","Ukončuje platnost zákazu odbočování vpravo na nejbližší křižovatce, na účelovou komunikaci v místě jejího připojení nebo na místo ležící mimo pozemní komunikaci."
[06050274],(03.01.2016),Tato značka:,/Vestnik/GetImageQuestion/B29_6328336481439.jpg,"Zakazuje stání, tj. uvedení vozidla do klidu na dobu delší, než je doba nezbytně nutná k neprodlenému nastoupení nebo vystoupení přepravovaných osob nebo k neprodlenému naložení a vyložení nákladu.","Zakazuje zastavení nebo stání, tj. uvedení vozidla do klidu, kromě případů vyvolaných okolnostmi v provozu na pozemních komunikacích jako je např. stojící kolona vozidel apod.","Ukončuje platnost zákazu zastavení na dobu delší, než je doba nezbytně nutná k neprodlenému nastoupení nebo vystoupení přepravovaných osob nebo k neprodlenému naložení a vyložení nákladu."
[06050277],(31.12.2015),Tato dopravní značka:,/Vestnik/GetImageQuestion/A5a_6328330152948.jpg,"Upozorňuje na úsek pozemní komunikace, kde místní podmínky činí klesání nebezpečným. Na značce se uvádí skutečný nejvyšší podélný sklon vozovky.","Upozorňuje na klesající úsek pozemní komunikace, kde lze při sníženém účinku brzd, zastavit vozidlo pomocnými prostředky, například protisvahem, hrubým štěrkovým povrchem apod. Na značce se uvádí skutečný nejvyšší podélný sklon vozovky.",Upozorňuje na úsek pozemní komunikace s prudkým stoupáním. Na značce se uvádí skutečný nejvyšší podélný sklon vozovky.
[06050280],(03.01.2016),Tato dopravní značka:,/Vestnik/GetImageQuestion/B9_6328336433957.jpg,Zakazuje vjezd potahových vozidel.,Zakazuje jezdci na zvířeti vjet se zvířetem na pozemní komunikaci za značkou.,Zakazuje vedení nebo hnaní zvířete na pozemní komunikaci za značkou.
[06050284],(16.05.2006),První pomoc je povinen poskytnout:,,"Každý, kdo tak může učinit bez nebezpečí pro sebe nebo jiného.","Jen ten, kdo prošel jakýmkoli zdravotnickým školením.","Každý, pokud již dosáhl věku 18 let."
[06050290],(03.01.2016),Tato dopravní značka:,/Vestnik/GetImageQuestion/B8_6328336431715.jpg,Zakazuje vjezd cyklistům a jízdu na jízdním kole. Vedení jízdního kola cyklistou je povoleno.,Zakazuje vjezd všem vozidlům s výjimkou cyklistů.,Přikazuje cyklistům užít v daném směru takto označené stezky.
[06050293],(04.01.2016),Do úseku pozemní komunikace za touto dopravní značkou:,/Vestnik/GetImageQuestion/B 3.jpg,Je zakázán vjezd všem motorovým vozidlům s výjimkou motocyklů bez postranního vozíku.,Je zakázán vjezd osobním automobilům.,Je zakázán vjezd všem motorovým vozidlům.
[06050295],(31.12.2015),Tato dopravní značka:,/Vestnik/GetImageQuestion/A2b_6327619682482.gif,"Upozorňuje na dvě nebo více po sobě následujících zatáček (směrových oblouků), z nichž první je vlevo, a jejichž bezpečné projetí vyžaduje výrazné snížení rychlosti jízdy.","Upozorňuje na místo nebo úsek pozemní komunikace, kde může dojít ke smyku vozidla i za neztížených povětrnostních podmínek.","Upozorňuje na dvě nebo více po sobě následujících zatáček (směrových oblouků), z nichž první je vpravo, a jejichž bezpečné projetí vyžaduje výrazné snížení rychlosti jízdy."
[06050306],(17.05.2006),Ve vyobrazené situaci jste řidičem vozidla z výhledu. Jak se zachováte?,/Vestnik/GetImageQuestion/0319_6328349597610.swf.mp4,Projedu křižovatkou jako první.,Dám přednost vozidlu přijíždějícímu zprava.,Musím odbočit vpravo.
[06050309],(25.05.2022),"Stanovené osvětlení, odrazky a registrační značka, rozpoznávací značka státu ani vyznačení nejvyšší povolené rychlosti:",,"Nesmějí být zakryty přepravovaným nákladem ani zařízeními sloužícími k jeho upevnění a ochraně (např. plachta, řetězy nebo lana).","Mohou být zakryty zařízeními sloužícími k upevnění a ochraně nákladu (např. plachta, řetězy nebo lana), nelze-li náklad jinak zajistit.","Mohou být zakryty nákladem, pokud je za jízdy na vozidle v chodu zvláštní výstražné světlo oranžové barvy."
[06050310],(18.05.2006),Za nesnížené viditelnosti při přepravě zemědělských produktů nemusí být zvláštním způsobem označen náklad přečnívající:,,Z boku vnější okraj obrysových světel o více než 40 cm.,Vozidlo vzadu o více než 1 metr.,Vozidlo vpředu o více než 1 metr.
[06050311],(18.05.2006),Při přepravě živých zvířat:,,Nesmí být ohrožena bezpečnost přepravovaných zvířat.,Musí být vozidlo označeno zvláštním označením pro vozidla přepravující živá zvířata.,Musí být za jízdy na vozidle v chodu zvláštní výstražné světlo oranžové barvy.
[06050313],(18.05.2006),"Přečnívá-li za snížené viditelnosti náklad z boku u motorového vozidla nebo jízdní soupravy vnější okraj obrysových světel o více než 40 cm, musí být přečnívající konec nákladu:",,Označen vzadu červeným světlem a jinou než trojúhelníkovou červenou odrazkou a vpředu neoslňujícím bílým světlem a jinou než trojúhelníkovou bílou odrazkou.,Označen červeným praporkem o rozměrech nejméně 20 x 20 cm a dále vzadu červeným světlem a vpředu neoslňujícím bílým světlem.,Označen vzadu červeným světlem a trojúhelníkovou červenou odrazkou a vpředu neoslňujícím bílým světlem a trojúhelníkovou bílou odrazkou.
[06050314],(18.05.2006),"Zvláštním způsobem musí být označen náklad, který přečnívá vozidlo vpředu nebo vzadu:",,O více než 1 metr.,O více než 50 cm.,O více než 70 cm.
[06050315],(18.05.2006),"Zvláštním způsobem musí být označen náklad, který z boku u motorového vozidla nebo jízdní soupravy přečnívá:",,Vnější okraj obrysových světel o více než 40 cm.,Vnější obrys motorového vozidla nebo jízdní soupravy o více než 20 cm.,Vnější okraj obrysových světel o více než 20 cm.
[06050316],(18.05.2006),K měření rychlosti vozidel je oprávněna:,,Policie České republiky a obecní policie.,Policie České republiky.,"Policie České republiky, obecní policie a celní správa."
[06050317],(18.05.2006),"Náklad, který přečnívá vpředu nebo vzadu vozidlo, musí být zvláštním způsobem označen, pouze pokud takto přečnívá:",,O více než 100 cm.,O více než 75 cm.,O více než 125 cm.
[06050318],(18.05.2006),Nakládání či skládání nákladu na pozemní komunikaci:,,"Je dovoleno jen tehdy, nelze-li to provést mimo pozemní komunikaci.",Je zakázáno. Výjimku může udělit příslušný útvar Policie České republiky.,"Je dovoleno, s výjimkou skládání sypkých substrátů (např. písku)."
[06050319],(18.05.2006),Nakládání či skládání nákladu na pozemní komunikaci:,,Nesmí ohrozit bezpečnost provozu na pozemních komunikacích.,Nesmí omezit plynulost provozu na pozemních komunikacích.,Nesmí probíhat za snížené viditelnosti.
[06050320],(18.05.2006),Při nakládání nebo skládání nákladu na pozemní komunikaci:,,"Musí být náklad naložen nebo složen co nejrychleji a tak, aby nebyla ohrožena bezpečnost provozu na pozemních komunikacích.",Musí být osoby nakládající nebo skládající náklad oděny ve svrchní části oděvu z retroreflexního materiálu.,"Musí být přibrána způsobilá a náležitě poučená osoba, aby nebyla ohrožena bezpečnost provozu na pozemních komunikacích."
[06050321],(18.05.2006),Přepravované věci musí být ve vozidle umístěny:,,"Tak, aby neomezovaly a neohrožovaly řidiče nebo osoby přepravované ve vozidle a nebránily výhledu z místa řidiče.",Vždy v prostoru uzpůsobeném a určeném pro přepravu zavazadel.,"Tak, aby nemohly překážet v rychlém opuštění vozidla, například v případě dopravní nehody."
